year,make,model,body_styles,identifier
2009,Volkswagen,Touareg 2,"[""SUV""]",D7C3162A-5B27-5F97-CDBA-2CA6D018E044
2009,Volvo,C30,"[""Hatchback""]",709E7DBD-1F21-3A33-2FBB-CF5CC771805A
2009,Volvo,C70,"[""Convertible""]",136845C5-4CB6-046D-C457-772EE6FEA132
2009,Volvo,S40,"[""Sedan""]",C6DBE77F-6A1D-94EA-9B69-60173C4B5B1D
2009,Volvo,S60,"[""Sedan""]",458717AF-B3B9-51AA-9304-B3C25EE0848F
2009,Volvo,S80,"[""Sedan""]",85D99E23-20A5-A57E-2197-EE7749393909
2009,Volvo,V50,"[""Wagon""]",5B76774C-D5F4-0055-7D32-70E616C3BE83
2009,Volvo,V70,"[""Wagon""]",201A5BDC-29DF-9815-3196-FE83579FC635
2009,Volvo,XC70,"[""Wagon""]",2D41AD08-7843-844A-4969-F814C0816845
2009,Volvo,XC90,"[""SUV""]",1125A68B-DC9D-8B75-3326-78E9E016979A
2010,Acura,MDX,"[""SUV""]",B4D3F20B-9EB5-ADF5-4FFD-534D45377F11
2010,Acura,RDX,"[""SUV""]",DA1A62EF-3438-78F5-F5BC-0125D2F742F1
2010,Acura,RL,"[""Sedan""]",F0C25311-65E0-E194-45A4-2F042569EBC5
2010,Acura,TL,"[""Sedan""]",76F55C3F-26D8-AC2C-9D4B-580D23D3118E
2010,Acura,TSX,"[""Sedan""]",6B6B43B8-8D00-43EE-D3C3-B6576DF1A206
2010,Acura,ZDX,"[""SUV""]",C55DDE5F-66BD-336D-3539-2B53C77C608B
2010,Aston Martin,DB9,"[""Coupe"", ""Convertible""]",F5ADFDF7-A971-8C3C-3CE1-3FF8036618A9
2010,Aston Martin,DBS,"[""Coupe"", ""Convertible""]",BF074824-EF4A-2ACD-B254-E58366865591
2010,Aston Martin,Rapide,"[""Sedan""]",7F42BE69-98DE-398F-F26C-9A1E6C3568A8
2010,Aston Martin,Vantage,"[""Coupe"", ""Convertible""]",9C274A8D-4B0C-E0B0-2635-EA997480C4D7
2010,Audi,A3,"[""Wagon""]",9046C472-6E0D-87C8-56EB-45B3363AF136
2010,Audi,A4,"[""Sedan"", ""Wagon""]",A84DDF85-526B-5A33-99C5-3FC3A3D99138
2010,Audi,A5,"[""Coupe"", ""Convertible""]",4E0B50F0-D57A-DA02-F2C5-344070D68299
2010,Audi,A6,"[""Sedan"", ""Wagon""]",9AD2C3DB-00A6-02A0-FAAE-E6868286A4A6
2010,Audi,A8,"[""Sedan""]",50630068-B87A-7799-5660-3CCF67DE0A1B
2010,Audi,Q5,"[""SUV""]",4C020EA1-7A5D-B183-BF5B-E043689DDF40
2010,Audi,Q7,"[""SUV""]",0D203518-7875-79A2-8FF8-245B66B4AC83
2010,Audi,R8,"[""Coupe""]",1F6718A4-81A4-1475-02C0-3A7E40FBE0CD
2010,Audi,S4,"[""Sedan""]",B27D809C-91BA-1095-2D93-764F36896D03
2010,Audi,S5,"[""Coupe"", ""Convertible""]",A346AF53-A280-1F3B-0605-04C6A4F83B4F
2010,Audi,S6,"[""Sedan""]",2922A5E2-AA97-D039-FC6D-13EFB39806D2
2010,Audi,TT,"[""Coupe"", ""Convertible""]",61D5DF32-7E6C-CD50-1440-CEE102994692
2010,Bentley,Azure T,"[""Convertible""]",78492B75-8B15-C5C0-E71E-08406D2E73F9
2010,Bentley,Brooklands,"[""Coupe""]",82FD9607-F7E6-707F-0D77-4235D645E7A6
2010,Bentley,Continental,"[""Convertible"", ""Sedan"", ""Coupe""]",021AABBC-0CCE-B567-B0A6-087A31CE8D3B
2010,BMW,1 Series,"[""Coupe"", ""Convertible""]",F4C80954-7F4F-FBC8-1D42-6FB1C8EECE14
2010,BMW,3 Series,"[""Sedan"", ""Coupe"", ""Convertible"", ""Wagon""]",A01DE7D6-DD4D-9D64-CE43-2744D951012C
2010,BMW,5 Series,"[""Sedan"", ""Wagon""]",FE260AEF-AD26-C76F-F5BE-7E8BC1F99B6F
2010,BMW,6 Series,"[""Coupe"", ""Convertible""]",E892D144-1804-595D-534C-F534211593B5
2010,BMW,7 Series,"[""Sedan""]",39F47D2E-F25B-B6EE-37B3-494FA1F21A3C
2010,BMW,M3,"[""Coupe"", ""Sedan"", ""Convertible""]",ACD2EF86-17C0-4369-0E44-C0948C621048
2010,BMW,M5,"[""Sedan""]",7654B2E4-EB44-C2BE-9F13-ACEB30C87F71
2010,BMW,M6,"[""Coupe"", ""Convertible""]",1A048D46-801B-FBB6-F990-620C09CDEAC3
2010,BMW,X3,"[""SUV""]",DC8DA781-4835-9994-527F-82AC2C8F8543
2010,BMW,X5,"[""SUV""]",D0E68D3C-2751-F2E7-2374-9BF3615D8DEA
2010,BMW,X5 M,"[""SUV""]",06827F2A-F2F2-CABA-2A2D-B3E5D1D8EFC5
2010,BMW,X6,"[""SUV""]",161500C9-59B2-4866-EDDB-C53FB417F990
2010,BMW,X6 M,"[""SUV""]",274BEA0D-0CF1-B859-7931-AC7D456FEB81
2010,BMW,Z4,"[""Convertible""]",91CB8D78-BA9A-5382-3E07-F4836B8CC93B
2010,Buick,Enclave,"[""SUV""]",B1B9F666-831C-9F2F-F78F-273E7AD09D56
2010,Buick,LaCrosse,"[""Sedan""]",434D075A-0171-8FAE-28E2-B651276A0F97
2010,Buick,Lucerne,"[""Sedan""]",096925B8-EF38-2F03-40A9-CABF53B98E6C
2010,Cadillac,CTS,"[""Sedan"", ""Wagon""]",E608D92A-9421-F697-767D-9273D5A2F6E3
2010,Cadillac,DTS,"[""Sedan""]",E70B21AB-9F52-D7CB-071A-BDBA9DFF7DFB
2010,Cadillac,Escalade,"[""SUV""]",CE77F1AB-E9FD-15C5-FEDA-493532EC0327
2010,Cadillac,Escalade ESV,"[""SUV""]",B8B10552-F8C9-72F1-D982-BD50A3DDEE24
2010,Cadillac,Escalade EXT,"[""Pickup""]",20E02B22-EA64-5E5F-660C-5F56F8D1DE06
2010,Cadillac,SRX,"[""SUV""]",7430BD59-39B4-1D5E-3CA8-BC8EF718D1C3
2010,Cadillac,STS,"[""Sedan""]",0225F5D7-1639-23E0-C36A-F8C9B1A77F04
2010,Chevrolet,Avalanche,"[""SUV""]",C4C64741-26AD-4F03-426D-714C96618205
2010,Chevrolet,Aveo,"[""Sedan"", ""Hatchback""]",2B617061-35EB-7761-1502-176F47A19EEC
2010,Chevrolet,Camaro,"[""Coupe""]",DCDCB7C8-03AE-8CCB-D675-6183FABD5DFC
2010,Chevrolet,Cobalt,"[""Sedan"", ""Coupe""]",23683B45-82D7-AABF-2210-F3340E6A10C6
2010,Chevrolet,Colorado Crew Cab,"[""Pickup""]",65BFA374-8524-6AE7-FBE0-510E09EF9BE0
2010,Chevrolet,Colorado Extended Cab,"[""Pickup""]",1BAAFD76-91B2-C38B-A032-C0DB9712A3A6
2010,Chevrolet,Colorado Regular Cab,"[""Pickup""]",EDF56875-E770-BB79-3E99-12328D77EF34
2010,Chevrolet,Corvette,"[""Coupe"", ""Convertible""]",AFB26479-53EC-F324-8908-24EA76FEBAE7
2010,Chevrolet,Equinox,"[""SUV""]",F27E9274-DDC3-EA6C-737D-339552EDE7C1
2010,Chevrolet,Express 1500 Cargo,"[""Van/Minivan""]",5DD5D68F-BD52-07FD-5C5F-7148CD0CA30B
2010,Chevrolet,Express 1500 Passenger,"[""Van/Minivan""]",8E525CD0-BB50-4953-A473-25399F397450
2010,Chevrolet,Express 2500 Cargo,"[""Van/Minivan""]",D90BFAB6-69C1-CB59-0E58-5F46E33AA390
2010,Chevrolet,Express 2500 Passenger,"[""Van/Minivan""]",EA2AB223-3BCF-A552-C1D2-7DFD5BB20ECA
2010,Chevrolet,Express 3500 Cargo,"[""Van/Minivan""]",0F6C3837-C86E-F162-261E-1A0973FB33C1
2010,Chevrolet,Express 3500 Passenger,"[""Van/Minivan""]",6F999859-E909-9AF9-2535-A01BF09DC904
2010,Chevrolet,HHR,"[""Wagon""]",BCA90388-2F11-46AE-44D8-FAAEC2001FE2
2010,Chevrolet,Impala,"[""Sedan""]",4B5DC79C-4EC1-B179-6FFD-D56D27B0683B
2010,Chevrolet,Malibu,"[""Sedan""]",51356D8E-EA5A-ABD4-F774-401FB21E034F
2010,Chevrolet,Silverado 1500 Crew Cab,"[""Pickup""]",F0CDA807-778C-3B4B-EEC7-1A898186FBB0
2010,Chevrolet,Silverado 1500 Extended Cab,"[""Pickup""]",844B35D4-9B7C-8077-D2DC-1E2C51D3BDF1
2010,Chevrolet,Silverado 1500 Regular Cab,"[""Pickup""]",3C9950BD-6D34-1695-E73F-28D36870BA65
2010,Chevrolet,Silverado 2500 HD Crew Cab,"[""Pickup""]",72A35181-2255-BAFB-9448-D07EFE18BD2F
2010,Chevrolet,Silverado 2500 HD Extended Cab,"[""Pickup""]",63FD6ACA-3084-2050-052B-00C06654B65F
2010,Chevrolet,Silverado 2500 HD Regular Cab,"[""Pickup""]",683D94DB-59AB-67B4-DF2C-F0ADB18D9524
2010,Chevrolet,Silverado 3500 HD Crew Cab,"[""Pickup""]",6F61C1AE-D04B-A061-C5F7-F72E58E88964
2010,Chevrolet,Silverado 3500 HD Extended Cab,"[""Pickup""]",42F536C5-3AB3-A259-FF6E-55986F77BC18
2010,Chevrolet,Silverado 3500 HD Regular Cab,"[""Pickup""]",5E1887FC-2B55-4FBF-5019-175A34D570B3
2010,Chevrolet,Suburban 1500,"[""SUV""]",3F95EA02-BF17-6698-B1C7-E853CBC1D0BF
2010,Chevrolet,Suburban 2500,"[""SUV""]",7121A328-7D80-B748-74F7-F582541D9C9D
2010,Chevrolet,Tahoe,"[""SUV""]",DB2A0B6B-FFFA-78C6-EC14-C88CAA53D451
2010,Chevrolet,Traverse,"[""SUV""]",F7BBA781-4775-F050-7D0E-6BE346F87434
2010,Chrysler,300,"[""Sedan""]",DB7518AE-9D26-FC05-C2FE-0A8C16599BBA
2010,Chrysler,PT Cruiser,"[""Wagon""]",A5F1419C-A37B-6A33-0A43-6C2AC123C5F8
2010,Chrysler,Sebring,"[""Sedan"", ""Convertible""]",EC779B7D-BE66-9F96-747C-0F211A324115
2010,Chrysler,Town & Country,"[""Van/Minivan""]",E37B77E8-F10A-EF39-A070-9211D89552F5
2010,Dodge,Avenger,"[""Sedan""]",F951BE23-1BF8-27EF-74E6-B5FAC4FF0225
2010,Dodge,Caliber,"[""Wagon""]",D95142D1-5281-3827-0AE4-D60CC0B87AB2
2010,Dodge,Challenger,"[""Coupe""]",0E162FDF-61C0-1A6F-CE50-DC4C6B7C7E09
2010,Dodge,Charger,"[""Sedan""]",867B76AF-7904-EC08-4FE9-14BCA82B38B2
2010,Dodge,Dakota Crew Cab,"[""Pickup""]",104F7922-3B78-BFF1-E080-D4C545FDEA6E
2010,Dodge,Dakota Extended Cab,"[""Pickup""]",2A569356-FE89-4E70-635C-B4992272B0E0
2010,Dodge,Grand Caravan Cargo,"[""Van/Minivan""]",64F6DA81-355F-1F4B-5D12-EF32C585B852
2010,Dodge,Grand Caravan Passenger,"[""Van/Minivan""]",89C25E3D-58C4-BD43-1F18-254775E127F9
2010,Dodge,Journey,"[""SUV""]",E89539BB-078A-4A06-412D-FF0C9C4AE1A2
2010,Dodge,Nitro,"[""SUV""]",5FBE07DF-51C3-4F7A-36AC-B91693CC0106
2010,Dodge,Ram 1500 Crew Cab,"[""Pickup""]",20613FB4-7023-EBC4-1AAC-9A9C6D5F8445
2010,Dodge,Ram 1500 Quad Cab,"[""Pickup""]",CDA62415-D486-0C7F-6C89-80EB01EA00E8
2010,Dodge,Ram 1500 Regular Cab,"[""Pickup""]",6F151754-BD25-736E-3733-B8AA6D7AC267
2010,Dodge,Ram 2500 Crew Cab,"[""Pickup""]",BCA27076-31E5-C3B4-8102-96FAC1920BA3
2010,Dodge,Ram 2500 Mega Cab,"[""Pickup""]",E2E6B660-B5A1-9ABC-D58E-1D8EBCB6F5FA
2010,Dodge,Ram 2500 Regular Cab,"[""Pickup""]",EF92817F-C956-C26C-2458-29BD57734B2C
2010,Dodge,Ram 3500 Crew Cab,"[""Pickup""]",627FD8B7-B1AD-32C5-720F-B3FEF4C21985
2010,Dodge,Ram 3500 Mega Cab,"[""Pickup""]",D95B9F32-0AD9-B28D-9084-8C8E941ED126
2010,Dodge,Ram 3500 Regular Cab,"[""Pickup""]",6C42C7A4-1EDE-145C-646B-C6AA2CF732C3
2010,Dodge,Viper,"[""Convertible"", ""Coupe""]",8232B9C1-FFC9-1B0E-3D28-B40431CCE268
2010,Ferrari,458 Italia,"[""Coupe""]",13A5B741-ABAF-9572-BE03-28210FCD9BFA
2010,Ferrari,599 GTB Fiorano,"[""Coupe""]",F986850C-38FE-83E5-C6D8-5851EB01D1F3
2010,Ferrari,612 Scaglietti,"[""Coupe""]",AC4165B2-1461-2F40-A3E4-2BEBDD34DDA3
2010,Ferrari,California,"[""Convertible""]",EB0416C0-EE9E-4511-9CB0-0CC02B6AD430
2010,Ford,Crown Victoria,"[""Sedan""]",171D1A71-D524-324F-F222-AE5AA9B4C6B1
2010,Ford,E150 Cargo,"[""Van/Minivan""]",81FFF967-73C2-4391-77B6-2F7EABBFFD46
2010,Ford,E150 Super Duty Passenger,"[""Van/Minivan""]",2D597B3D-C9EA-ABDC-C92A-B0CEE76098BA
2010,Ford,E250 Cargo,"[""Van/Minivan""]",AAEAD466-DBC8-FD7E-FCC4-9E8186B9E3A8
2010,Ford,E350 Super Duty Cargo,"[""Van/Minivan""]",2C197B35-5BF2-CD93-984A-49A5DBBEBB93
2010,Ford,E350 Super Duty Passenger,"[""Van/Minivan""]",126515D9-72F3-2026-DA74-047DE2F867C6
2010,Ford,Edge,"[""SUV""]",7ECED393-9257-0EF3-A0AA-46C30B6904FD
2010,Ford,Escape,"[""SUV""]",229BA371-7D1F-EDAA-29E0-2A9B4995A377
2010,Ford,Expedition,"[""SUV""]",4BD6D017-8BE9-1FE8-5008-184655C9CFA8
2010,Ford,Expedition EL,"[""SUV""]",EE4FD9C0-A693-75AE-B8F0-6EB30EF9DD77
2010,Ford,Explorer,"[""SUV""]",0D553E51-8CF3-8FEB-D501-5BB30DDAAF63
2010,Ford,Explorer Sport Trac,"[""Pickup""]",B8F425F5-5459-5B98-B56A-545E228570A4
2010,Ford,F150 Regular Cab,"[""Pickup""]",4048A8B0-7637-7F43-758F-42CD4F78F8CF
2010,Ford,F150 Super Cab,"[""Pickup""]",9C7EB2BA-61CA-913C-C81E-C78B3E052A0C
2010,Ford,F150 SuperCrew Cab,"[""Pickup""]",6ED81825-36A8-3A85-B1A3-FCC8CC1655FC
2010,Ford,F250 Super Duty Crew Cab,"[""Pickup""]",4076B5F6-FF6B-51D5-58B4-8FC4727F963F
2010,Ford,F250 Super Duty Regular Cab,"[""Pickup""]",F3901A8F-D17F-8D61-5A64-865266E9DED1
2010,Ford,F250 Super Duty Super Cab,"[""Pickup""]",C5831E60-7802-C038-AB04-5AF44265F219
2010,Ford,F350 Super Duty Crew Cab,"[""Pickup""]",7E913977-27CE-6638-75A2-F3C2585837C5
2010,Ford,F350 Super Duty Regular Cab,"[""Pickup""]",E6E16468-9330-89EC-A1D5-E3F07C406277
2010,Ford,F350 Super Duty Super Cab,"[""Pickup""]",867D58FF-6CFE-B6F5-BA5C-F97C8132F7C0
2010,Ford,F450 Super Duty Crew Cab,"[""Pickup""]",BCB01507-B725-962E-0CA9-95984B6F0A62
2010,Ford,Flex,"[""SUV""]",89FADD22-21B9-8BFA-985C-9E7AD83E101F
2010,Ford,Focus,"[""Sedan"", ""Coupe""]",CBC256DF-7EB7-F21D-5DCF-8F78735749C9
2010,Ford,Fusion,"[""Sedan""]",9D13E9C0-807C-6AAC-45B2-8CD8A48688F3
2010,Ford,Mustang,"[""Coupe"", ""Convertible""]",9AE4EE32-471B-37CD-5303-B2032614D9E2
2010,Ford,Ranger Regular Cab,"[""Pickup""]",FC0056AE-5142-5C0C-105B-434691E51162
2010,Ford,Ranger Super Cab,"[""Pickup""]",F0147341-1B8D-8C9C-597C-B0E277EB776E
2010,Ford,Taurus,"[""Sedan""]",2FFF97D0-0218-0D63-CF75-38DA4D012BF9
2010,Ford,Transit Connect Cargo,"[""Van/Minivan""]",2C9E0C9B-C9B1-8B60-A22D-CD295C89CF8E
2010,Ford,Transit Connect Passenger,"[""Van/Minivan""]",6A8EFD89-FE29-2AAF-D2BF-733F27F4FABE
2010,GMC,Acadia,"[""SUV""]",B71369AE-55CC-52B7-0306-A175800A6595
2010,GMC,Canyon Crew Cab,"[""Pickup""]",7501C36C-7FEB-01DB-6AB5-657C2C9C750B
2010,GMC,Canyon Extended Cab,"[""Pickup""]",8C0F8E88-B7C7-7B76-6EAD-E98EE2E4F188
2010,GMC,Canyon Regular Cab,"[""Pickup""]",1E5685E7-EDAA-956D-CC53-43C4B249683A
2010,GMC,Savana 1500 Cargo,"[""Van/Minivan""]",028EABF6-7D34-C78B-27DC-32939EFC9371
2010,GMC,Savana 1500 Passenger,"[""Van/Minivan""]",AB1DA6C8-B797-CA85-BEF7-296EBA7723DB
2010,GMC,Savana 2500 Cargo,"[""Van/Minivan""]",09E65BA5-45EE-AF94-A3F6-B1BE514DB7E7
2010,GMC,Savana 2500 Passenger,"[""Van/Minivan""]",49F05320-8D03-465F-5E39-ACBC40ED1CD5
2010,GMC,Savana 3500 Cargo,"[""Van/Minivan""]",504736BB-4FC6-D27C-8B4C-52CBB6CFFE98
2010,GMC,Savana 3500 Passenger,"[""Van/Minivan""]",B5E5F8B0-2E9F-65C0-162A-A9D5F17EFC72
2010,GMC,Sierra 1500 Crew Cab,"[""Pickup""]",6480A180-C23B-E359-E749-D47C08AE0C69
2010,GMC,Sierra 1500 Extended Cab,"[""Pickup""]",E17EC42D-D958-E5C2-EACA-F2483B838357
2010,GMC,Sierra 1500 Regular Cab,"[""Pickup""]",32A042AC-150A-7A2C-0E90-FC1ED7076511
2010,GMC,Sierra 2500 HD Crew Cab,"[""Pickup""]",ECC75A52-9514-FAD3-CDAE-50080B59AF0B
2010,GMC,Sierra 2500 HD Extended Cab,"[""Pickup""]",1556BD55-D099-8921-CBC5-60D2E144C4B8
2010,GMC,Sierra 2500 HD Regular Cab,"[""Pickup""]",73612924-5A76-2F14-EB0C-935C9F1EBF42
2010,GMC,Sierra 3500 HD Crew Cab,"[""Pickup""]",B052427C-B4E0-5A19-41FB-E99E91B87591
2010,GMC,Sierra 3500 HD Extended Cab,"[""Pickup""]",83C4176C-49BF-DE01-77B9-4A4820E098E8
2010,GMC,Sierra 3500 HD Regular Cab,"[""Pickup""]",4E8BFFE6-4BE7-8236-4232-C0087A550585
2010,GMC,Terrain,"[""SUV""]",53776017-0AA9-9B47-8D1A-18BC85BA086B
2010,GMC,Yukon,"[""SUV""]",2032BFF3-0FF9-E37C-2D18-4DBF1A5EB57B
2010,GMC,Yukon XL 1500,"[""SUV""]",3B70AAF9-7020-6A93-B022-5993EC886E37
2010,GMC,Yukon XL 2500,"[""SUV""]",79C69FAE-E89B-44BB-2EF3-49371F74B37C
2010,Honda,Accord,"[""Sedan"", ""Coupe""]",FDD56C46-086F-64FE-D60E-0AAD5601BC3C
2010,Honda,Accord Crosstour,"[""SUV""]",12E59B6C-988A-8E7C-E13F-0C95D678CB7D
2010,Honda,Civic,"[""Sedan"", ""Coupe""]",09AA18A5-3882-9B7A-F121-ACCB9D7AC55A
2010,Honda,CR-V,"[""SUV""]",36A186F8-F7A5-12DC-0B95-E8A901D010B1
2010,Honda,Element,"[""SUV""]",126B72D1-7E30-6E87-4F92-231EFE96FC87
2010,Honda,Fit,"[""Hatchback""]",78042470-1166-BCDE-3D12-E5BEDF44C474
2010,Honda,Insight,"[""Hatchback""]",3B3A5492-DC74-78DE-5371-62B7CBF0690D
2010,Honda,Odyssey,"[""Van/Minivan""]",5E1D9636-8FD2-52AF-1F7D-06AC1FD476AA
2010,Honda,Pilot,"[""SUV""]",7542BDC0-0E72-6B14-7448-19FBB89B2E52
2010,Honda,Ridgeline,"[""Pickup""]",E2222870-F96E-80F0-1A70-EF10946B5D24
2010,HUMMER,H3,"[""SUV""]",D99F0B1A-B491-A234-3BDB-EE45500CCBD6
2010,HUMMER,H3T,"[""Pickup""]",8DDB6AF8-0E39-321F-4511-247C7D54C90A
2010,Hyundai,Accent,"[""Hatchback"", ""Sedan""]",DAD33969-1891-4D92-D723-443EFAF2D198
2010,Hyundai,Azera,"[""Sedan""]",065E8956-32CD-FB90-4A23-4D9C09AD4FFE
2010,Hyundai,Elantra,"[""Wagon"", ""Sedan""]",1F0E5F14-B381-F88F-D34B-9BFEBA4BEF33
2010,Hyundai,Genesis,"[""Sedan""]",10E2D415-33E9-80EA-4D37-763327D68161
2010,Hyundai,Genesis Coupe,"[""Coupe""]",02EB05E3-C60F-D034-E71B-93D595ADD69D
2010,Hyundai,Santa Fe,"[""SUV""]",ACE3E185-5F98-B2D1-CCA9-713E3747CFE5
2010,Hyundai,Sonata,"[""Sedan""]",F46AFE8C-C79C-24D5-85BC-C9D4F332BF2C
2010,Hyundai,Tucson,"[""SUV""]",917414B3-9197-C8FF-30CC-B29B95238045
2010,Hyundai,Veracruz,"[""SUV""]",638F5CA7-79DB-1E8E-FBAD-46DA1A8D96A8
2010,INFINITI,EX,"[""SUV""]",9E9F8D79-0D04-574F-5321-C0D7B2350B74
2010,INFINITI,FX,"[""SUV""]",D5900229-A600-918E-4CF4-9D70A4413474
2010,INFINITI,G,"[""Coupe"", ""Sedan"", ""Convertible""]",6D9DC3B9-AEB5-FB05-FD0D-3FBB5CE4D575
2010,INFINITI,M,"[""Sedan""]",FDE668EE-BEFF-B032-B38F-344C4E4CDDC0
2010,INFINITI,QX,"[""SUV""]",022927E9-A0ED-1F40-FD46-C2DCAD4E4042
2010,Jaguar,XF,"[""Sedan""]",A9F0CEDE-753E-8563-A947-905220E90365
2010,Jaguar,XK,"[""Coupe"", ""Convertible""]",BCD73CA3-CE1E-DEF4-D34E-17291C87AD6B
2010,Jeep,Commander,"[""SUV""]",1EDC1C26-D6A8-FCAB-EE3C-326FF4CFF511
2010,Jeep,Compass,"[""SUV""]",32E5DEA7-A1E0-861D-E8E0-AC1A9641CBD2
2010,Jeep,Grand Cherokee,"[""SUV""]",1C2B1A0A-E5FD-300B-D29E-D461A377622B
2010,Jeep,Liberty,"[""SUV""]",69A8946B-88F9-456B-B88F-120AAA0333D7
2010,Jeep,Patriot,"[""SUV""]",6292D4A9-233C-E6B4-3DD9-6838EF300B01
2010,Jeep,Wrangler,"[""SUV""]",94167A01-B0C1-A038-935A-1DAC58C3876E
2010,Kia,Forte,"[""Sedan"", ""Coupe""]",58029E19-C9A5-1F7D-D559-3F1A9C331A0C
2010,Kia,Optima,"[""Sedan""]",5D3D8CC0-C5BE-C070-F674-E5DFE1C6192E
2010,Kia,Rio,"[""Sedan"", ""Hatchback""]",269CAD9E-7989-03C0-EE1B-5CD43D13CB08
2010,Kia,Rondo,"[""Wagon""]",BA9A7A5F-C478-1BEF-E857-19EB9B45F257
2010,Kia,Sedona,"[""Van/Minivan""]",CF747781-FCB1-2EAF-A1E9-114CD6BCA319
2010,Kia,Soul,"[""Wagon""]",2348DA25-27AD-D1D9-7CD4-AE36177DAE56
2010,Kia,Sportage,"[""SUV""]",72025382-B665-C9D5-1372-54AAC2572376
2010,Lamborghini,Gallardo,"[""Coupe"", ""Convertible""]",63895C0B-1035-2CCA-24E9-69ECB67A91F4
2010,Lamborghini,Murcielago,"[""Coupe"", ""Convertible""]",173808B1-6E79-F37A-4584-0D60679A245D
2010,Land Rover,LR2,"[""SUV""]",3CF1D489-0AE7-9E77-CC4A-682C7094AE49
2010,Land Rover,LR4,"[""SUV""]",D9D0E392-6F92-F601-C822-52A15E125C33
2010,Land Rover,Range Rover,"[""SUV""]",D19DA9A3-5B75-7A04-C690-CE835D623646
2010,Land Rover,Range Rover Sport,"[""SUV""]",21F2C090-1CBC-C477-9530-2ED72D1FC8E3
2010,Lexus,ES,"[""Sedan""]",9609BC35-EAC3-E0EF-0935-0B8FBA0EA9C0
2010,Lexus,GS,"[""Sedan""]",3D89FB32-283C-A296-1020-35C9ADF17713
2010,Lexus,GX,"[""SUV""]",FF6D6BB3-5150-8775-3ACA-C5BE1BD6604B
2010,Lexus,HS,"[""Sedan""]",664F34E1-7D83-D906-EE92-65716422A372
2010,Lexus,IS,"[""Convertible"", ""Sedan""]",C11F621C-DC9D-EC5C-BDEE-5D8D3A190066
2010,Lexus,IS F,"[""Sedan""]",681AA01A-D522-CBBA-6B41-73AA589FE4B0
2010,Lexus,LS,"[""Sedan""]",8CF32BD2-0FC7-C2DF-7B60-9018CC9FAB20
2010,Lexus,LX,"[""SUV""]",96CF9BBD-1F8C-8A0E-DD00-EAFB6A12AF08
2010,Lexus,RX,"[""SUV""]",6A60E473-C241-0E6B-F790-93AC4B97A39A
2010,Lexus,SC,"[""Convertible""]",A7F7C4A2-F49C-8D7A-0990-E13B0890A32E
2010,Lincoln,MKS,"[""Sedan""]",50A074AB-BA8F-9ECB-8001-27BBCCC0EDBF
2010,Lincoln,MKT,"[""SUV""]",26AE37FD-4AAA-A231-B13A-7A9B4F0DC2F1
2010,Lincoln,MKX,"[""SUV""]",A10F2494-B511-35BC-7D90-B4CE56876C8A
2010,Lincoln,MKZ,"[""Sedan""]",A388785A-2FBB-7ED7-697C-D85352D51A68
2010,Lincoln,Navigator,"[""SUV""]",FF5FF01D-631C-3E73-A34F-556DA5059802
2010,Lincoln,Navigator L,"[""SUV""]",D39BAF1D-FB91-37DB-246D-7B72079346E1
2010,Lincoln,Town Car,"[""Sedan""]",FC4A87B4-2213-E0F5-445D-57F355FF349F
2010,Lotus,Elise,"[""Coupe""]",ECDA0E64-0D6F-CA73-887C-EC7E97878BDA
2010,Lotus,Evora,"[""Coupe""]",5A008697-C835-C449-1023-0DA4226FD558
2010,Lotus,Exige,"[""Coupe""]",F6818970-621F-27E9-EC56-85D15CF7F8B4
2010,Maserati,GranTurismo,"[""Convertible"", ""Coupe""]",7F04B2FC-6473-06C6-2936-9F64FDF6F8B5
2010,Maserati,Quattroporte,"[""Sedan""]",FE33BD24-08E4-3464-9C46-C8C0B865D4EA
2010,Maybach,57,"[""Sedan""]",23CEA49F-D2EF-F0CE-5923-7872E102239B
2010,Maybach,62,"[""Sedan""]",8BDE9F64-5D77-8FE5-5960-A9FC7E728DBE
2010,MAZDA,CX-7,"[""SUV""]",601024FF-E7DF-1E25-70D9-AE1422CA5F47
2010,MAZDA,CX-9,"[""SUV""]",3A9CCFEE-8F79-CBC7-FB1E-7654FA1CE9D5
2010,MAZDA,MAZDA3,"[""Sedan"", ""Hatchback""]",E4C80FFF-4B39-2C28-417D-90D35B1E9BE9
2010,MAZDA,MAZDA5,"[""Van/Minivan""]",9032957C-0079-2D94-1241-14941EEAF8BF
2010,MAZDA,MAZDA6,"[""Sedan""]",9943D718-0BBF-E0EB-1C58-6E4A1118B61D
2010,MAZDA,MX-5 Miata,"[""Convertible""]",10CBF4BA-B616-41A4-73C5-3E0C0EAB48C7
2010,MAZDA,RX-8,"[""Coupe""]",8E3960E0-2A4F-15C8-0773-98CB5E464C2D
2010,MAZDA,Tribute,"[""SUV""]",4ABC7704-5897-A277-35B0-A9353E9522FC
2010,Mercedes-Benz,C-Class,"[""Sedan""]",F9E68841-C674-6412-59C7-401194E31D74
2010,Mercedes-Benz,CL-Class,"[""Coupe""]",BF6007FA-C383-638C-E669-94631CB3D3D2
2010,Mercedes-Benz,CLS-Class,"[""Coupe""]",2D8CDF9D-6A91-5E06-1AF9-EDFEF8C8CF08
2010,Mercedes-Benz,E-Class,"[""Sedan"", ""Coupe""]",7BAB01B3-8004-5BDA-D827-3AE7145FA13E
